Log file open, 01/28/23 22:03:39
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display:                     TVirtualTexturePSBaseColorNormalSpecular (compiled    3 times, average 1.28 sec, max 1.82 sec, min 0.55 sec)
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    7 times, average 1.16 sec, max 1.63 sec, min 0.66 sec)
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display:                                      FLandscapeGrassWeightPS (compiled    3 times, average 1.11 sec, max 1.69 sec, min 0.49 sec)
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 7.67% of total time (compiled    7 times, average 1.16 sec, max 1.63 sec, min 0.66 sec)
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 6.25% of total time (compiled    7 times, average 0.94 sec, max 1.21 sec, min 0.59 sec)
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display:                                                 FLumenCardVS - 5.85% of total time (compiled    7 times, average 0.88 sec, max 1.36 sec, min 0.58 sec)
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 5.46% of total time (compiled    7 times, average 0.82 sec, max 2.29 sec, min 0.33 sec)
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display:                                 TVirtualTexturePSWorldHeight - 4.77% of total time (compiled    3 times, average 1.68 sec, max 2.86 sec, min 0.73 sec)
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: ================================================
[2023.01.28-22.19.06:891][316]LogAssetEditorSubsystem: Opening Asset editor for Skeleton /Game/Characters/Metin_Characters/Male/Warrior/Models/Body/Warrior_Novice_Skeleton.Warrior_Novice_Skeleton
[2023.01.28-22.19.06:892][316]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-22.19.06:949][316]LogActorComponent: RegisterComponentWithWorld: (/Engine/Transient.World_13:PersistentLevel.AnimationEditorPreviewActor_0.DebugSkelMeshComponent_0) Already registered. Aborting.
[2023.01.28-22.19.07:132][316]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-22.19.07:272][316]LogViewport: Scene viewport resized to 1141x866, mode Windowed.
[2023.01.28-22.19.15:383][490]LogWorld: UWorld::CleanupWorld for World_12, bSessionEnded=true, bCleanupResources=true
[2023.01.28-22.19.15:383][490]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-22.19.16:366][507]LogWorld: UWorld::CleanupWorld for World_13, bSessionEnded=true, bCleanupResources=true
[2023.01.28-22.19.16:366][507]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-22.19.16:432][507]LogWorld: UWorld::CleanupWorld for World_14, bSessionEnded=true, bCleanupResources=true
[2023.01.28-22.19.16:432][507]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-22.19.48:009][104]LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/Characters/Metin_Characters/Male/Warrior/Animations/Idle/Idle_No_Weapon.Idle_No_Weapon
[2023.01.28-22.20.16:775][779]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.28-22.20.16:776][779]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.28-22.20.16:776][779]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.28-22.20.25:502][982]LogViewport: Scene viewport resized to 128x128, mode Windowed.
[2023.01.28-22.21.13:115][489]LogAssetEditorSubsystem: Opening Asset editor for Skeleton /Game/Characters/Metin_Characters/Male/Warrior/Models/Body/Warrior_Novice_Skeleton.Warrior_Novice_Skeleton
[2023.01.28-22.21.13:115][489]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-22.21.13:172][489]LogActorComponent: RegisterComponentWithWorld: (/Engine/Transient.World_15:PersistentLevel.AnimationEditorPreviewActor_0.DebugSkelMeshComponent_0) Already registered. Aborting.
[2023.01.28-22.21.13:349][489]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-22.21.13:452][489]LogViewport: Scene viewport resized to 1141x866, mode Windowed.
[2023.01.28-22.21.18:797][606]LogContentBrowser: Verbose: The majority of assets in the view are of type: /Script/Engine.AnimSequence
[2023.01.28-22.21.56:232][986]LogUObjectHash: Compacting FUObjectHashTables data took   0.58ms
[2023.01.28-22.21.56:234][986]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/Maps/OrcValley/OrcValley' took 0.095
[2023.01.28-22.21.56:258][986]OBJ SavePackage: Generating thumbnails for [1] asset(s) in package [/Game/Characters/Metin_Characters/Male/Warrior/Animations/Idle/Idle_No_Weapon] ([1] browsable assets)...
[2023.01.28-22.21.56:285][986]OBJ SavePackage:     Rendered thumbnail for [AnimSequence /Game/Characters/Metin_Characters/Male/Warrior/Animations/Idle/Idle_No_Weapon.Idle_No_Weapon]
[2023.01.28-22.21.56:285][986]OBJ SavePackage: Finished generating thumbnails for package [/Game/Characters/Metin_Characters/Male/Warrior/Animations/Idle/Idle_No_Weapon]
[2023.01.28-22.21.56:391][986]LogPackageLocalizationCache: Processed 46 localized package path(s) for 1 prioritized culture(s) in 0.014332 seconds
[2023.01.28-22.21.56:414][986]LogSerialization: UsePackageTrailer: 'true'
[2023.01.28-22.21.56:481][986]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/Characters/Metin_Characters/Male/Warrior/Animations/Idle/Idle_No_Weapon_Auto1
[2023.01.28-22.21.56:481][986]LogSavePackage: Moving '../../../../GitClones/Metin2Remastered-UE5/Saved/Idle_No_Weapon_Auto1CE8C6571489DDE39747D17B7D21EB627.tmp' to '../../../../GitClones/Metin2Remastered-UE5/Saved/Autosaves/Game/Characters/Metin_Characters/Male/Warrior/Animations/Idle/Idle_No_Weapon_Auto1.uasset'
[2023.01.28-22.21.56:514][986]LogFileHelpers: Auto-saving content packages took 0.280
[2023.01.28-22.21.58:606][ 36]LogSlate: Window 'Warrior_Novice_Skeleton' being destroyed
[2023.01.28-22.21.58:616][ 36]LogSlate: Window 'Warrior_Novice_Skeleton' being destroyed
[2023.01.28-22.21.58:678][ 36]LogWorld: UWorld::CleanupWorld for World_10, bSessionEnded=true, bCleanupResources=true
[2023.01.28-22.21.58:678][ 36]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-22.21.58:703][ 36]LogWorld: UWorld::CleanupWorld for World_7, bSessionEnded=true, bCleanupResources=true
[2023.01.28-22.21.58:703][ 36]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-22.21.58:765][ 36]LogWorld: UWorld::CleanupWorld for World_8, bSessionEnded=true, bCleanupResources=true
[2023.01.28-22.21.58:765][ 36]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-22.21.58:789][ 36]LogWorld: UWorld::CleanupWorld for World_15, bSessionEnded=true, bCleanupResources=true
[2023.01.28-22.21.58:789][ 36]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-22.21.58:850][ 36]LogWorld: UWorld::CleanupWorld for World_16, bSessionEnded=true, bCleanupResources=true
[2023.01.28-22.21.58:850][ 36]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-22.22.06:273][289]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.28-22.22.06:431][289]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Maps/OrcValley/OrcValley" FILE="../../../../GitClones/Metin2Remastered-UE5/Content/Maps/OrcValley/OrcValley.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2023.01.28-22.22.06:459][289]LogUObjectHash: Compacting FUObjectHashTables data took   0.62ms
[2023.01.28-22.22.07:148][289]LogSavePackage: Moving output files for package: /Game/Maps/OrcValley/OrcValley
[2023.01.28-22.22.07:149][289]LogSavePackage: Moving '../../../../GitClones/Metin2Remastered-UE5/Saved/OrcValley5409956E480CBA23FDAE5C9175CF28C5.tmp' to '../../../../GitClones/Metin2Remastered-UE5/Content/Maps/OrcValley/OrcValley.umap'
[2023.01.28-22.22.07:356][289]LogFileHelpers: Saving map 'OrcValley' took 0.930
[2023.01.28-22.22.07:367][289]LogFileHelpers: InternalPromptForCheckoutAndSave took 1.09 sec (total: 2.35 sec)
[2023.01.28-22.22.07:446][289]AssetCheck: New page: Asset Save: OrcValley
[2023.01.28-22.22.07:608][289]LogContentValidation: Display: Validating /Script/Engine.World /Game/Maps/OrcValley/OrcValley.OrcValley
[2023.01.28-22.36.16:777][  6]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\Projects\Py_MassConvertModels\fbx\Animations\Warrior\attack.fbx)
[2023.01.28-22.36.16:988][  6]LogFbx: Loading FBX Scene from D:\Projects\Py_MassConvertModels\fbx\Animations\Warrior\attack.fbx
[2023.01.28-22.36.17:022][  6]LogFbx: FBX Scene Loaded Succesfully
[2023.01.28-22.36.27:300][  6]LogSlate: Window 'FBX Import Options' being destroyed
[2023.01.28-22.36.27:490][  6]LogFbx: SortedLinks :(0) Bip01
[2023.01.28-22.36.27:502][  6]LogFbx: Parsing AnimStack animation_0
[2023.01.28-22.36.28:233][  6]LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/Characters/Metin_Characters/Male/Warrior/Animations/Idle/attack.attack
[2023.01.28-22.36.33:194][158]LogAssetEditorSubsystem: Opening Asset editor for AnimSequence /Game/Characters/Metin_Characters/Male/Warrior/Animations/Idle/attack.attack
[2023.01.28-22.36.33:195][158]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-22.36.33:258][158]LogActorComponent: RegisterComponentWithWorld: (/Engine/Transient.World_17:PersistentLevel.AnimationEditorPreviewActor_0.DebugSkelMeshComponent_0) Already registered. Aborting.
[2023.01.28-22.36.33:528][158]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-22.36.33:637][158]LogViewport: Scene viewport resized to 1141x538, mode Windowed.
[2023.01.28-22.36.33:658][158]LogContentBrowser: Verbose: The majority of assets in the view are of type: /Script/Engine.AnimSequence
[2023.01.28-22.36.42:268][383]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-22.36.54:460][660]LogSlate: Window 'attack' being destroyed
[2023.01.28-22.36.54:491][660]LogWorld: UWorld::CleanupWorld for World_19, bSessionEnded=true, bCleanupResources=true
[2023.01.28-22.36.54:491][660]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-22.36.54:496][660]LogWorld: UWorld::CleanupWorld for World_17, bSessionEnded=true, bCleanupResources=true
[2023.01.28-22.36.54:496][660]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-22.36.54:546][660]LogWorld: UWorld::CleanupWorld for World_18, bSessionEnded=true, bCleanupResources=true
[2023.01.28-22.36.54:546][660]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-22.37.01:445][871]LogOutputDevice: Warning: 

Script Stack (0 frames) :

[2023.01.28-22.37.01:538][871]LogStats: FPlatformStackWalk::StackWalkAndDump -  0.060 s
[2023.01.28-22.37.01:538][871]LogOutputDevice: Error: === Handled ensure: ===
[2023.01.28-22.37.01:538][871]LogOutputDevice: Error: 
[2023.01.28-22.37.01:538][871]LogOutputDevice: Error: Ensure condition failed: !Result->ContainsNaN()  [File:D:\build\++UE5\Sync\Engine\Source\Runtime\Core\Private\Math\UnrealMathSSE.cpp] [Line: 101] 
[2023.01.28-22.37.01:538][871]LogOutputDevice: Error: 
[2023.01.28-22.37.01:538][871]LogOutputDevice: Error: Stack: 
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffbec84f8d8 UnrealEditor-Core.dll!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffbe8e683a1 UnrealEditor-Engine.dll!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffbe8e66212 UnrealEditor-Engine.dll!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffbe8eb585f UnrealEditor-Engine.dll!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffbe8edb36f UnrealEditor-Engine.dll!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffbe7dbd3ad UnrealEditor-Engine.dll!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffbe7c7dc05 UnrealEditor-Engine.dll!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffbe592d99b UnrealEditor-UnrealEd.dll!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffbe58df2c4 UnrealEditor-UnrealEd.dll!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffbe555c9cb UnrealEditor-UnrealEd.dll!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffbe4a4c18e UnrealEditor-UnrealEd.dll!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffbe4a75551 UnrealEditor-UnrealEd.dll!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffbe489a8e0 UnrealEditor-UnrealEd.dll!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffbe4f4a6ec UnrealEditor-UnrealEd.dll!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffbe59cd1b6 UnrealEditor-UnrealEd.dll!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ff6dc32852c UnrealEditor.exe!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ff6dc34287d UnrealEditor.exe!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ff6dc34296a UnrealEditor.exe!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ff6dc345680 UnrealEditor.exe!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ff6dc3571b4 UnrealEditor.exe!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ff6dc35a516 UnrealEditor.exe!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffc7df17614 KERNEL32.DLL!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: [Callstack] 0x00007ffc7fbe26a1 ntdll.dll!UnknownFunction []
[2023.01.28-22.37.01:539][871]LogOutputDevice: Error: 
[2023.01.28-22.37.01:590][871]LogStats:                SubmitErrorReport -  0.000 s
[2023.01.28-22.37.02:941][871]LogStats:                    SendNewReport -  1.351 s
[2023.01.28-22.37.02:941][871]LogStats:             FDebug::EnsureFailed -  1.509 s
[2023.01.28-22.37.04:333][910]LogUObjectHash: Compacting FUObjectHashTables data took   0.62ms
[2023.01.28-22.37.05:763][910]LogSlate: Window 'Delete Assets' being destroyed
[2023.01.28-22.37.06:567][910]LogUObjectGlobals: Force Deleting 1 Package(s):
	Asset Name: /Game/Characters/Metin_Characters/Male/Warrior/Animations/Idle/attack.attack
	Asset Type: AnimSequence
[2023.01.28-22.37.07:080][910]LogUObjectHash: Compacting FUObjectHashTables data took   0.51ms
[2023.01.28-22.37.07:089][910]LogUObjectHash: Compacting FUObjectHashTables data took   0.51ms
[2023.01.28-22.37.07:097][910]LogUObjectHash: Compacting FUObjectHashTables data took   0.24ms
[2023.01.28-22.37.26:112][ 49]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\Projects\Py_MassConvertModels\fbx\Animations\Warrior\attack_1.fbx)
[2023.01.28-22.37.26:120][ 49]LogFbx: Loading FBX Scene from D:\Projects\Py_MassConvertModels\fbx\Animations\Warrior\attack_1.fbx
[2023.01.28-22.37.26:153][ 49]LogFbx: FBX Scene Loaded Succesfully
[2023.01.28-22.38.00:104][ 49]LogSlate: Window 'FBX Import Options' being destroyed
[2023.01.28-22.38.00:139][ 49]LogFbx: SortedLinks :(0) Bip01
[2023.01.28-22.38.00:139][ 49]LogFbx: Parsing AnimStack animation_0
[2023.01.28-22.38.00:433][ 49]LogAnimationCompression: Building Anim DDC data for AnimSequence /Game/Characters/Metin_Characters/Male/Warrior/Animations/Idle/attack_1.attack_1
[2023.01.28-22.38.05:233][197]LogActorFactory: Actor Factory attempting to spawn AnimSequence /Game/Characters/Metin_Characters/Male/Warrior/Animations/Idle/attack_1.attack_1
[2023.01.28-22.38.05:240][197]LogActorFactory: Actor Factory attempting to spawn AnimSequence /Game/Characters/Metin_Characters/Male/Warrior/Animations/Idle/attack_1.attack_1
[2023.01.28-22.38.05:241][197]LogActorFactory: Actor Factory spawned SkeletalMesh /Game/Characters/Metin_Characters/Male/Warrior/Models/Body/Warrior_Novice.Warrior_Novice as actor: SkeletalMeshActor /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.SkeletalMeshActor_0
[2023.01.28-22.38.05:262][197]LogActorFactory: Actor Factory spawned SkeletalMesh /Game/Characters/Metin_Characters/Male/Warrior/Models/Body/Warrior_Novice.Warrior_Novice as actor: SkeletalMeshActor /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.SkeletalMeshActor_0
[2023.01.28-22.38.06:133][227]LogActorFactory: Actor Factory attempting to spawn AnimSequence /Game/Characters/Metin_Characters/Male/Warrior/Animations/Idle/attack_1.attack_1
[2023.01.28-22.38.06:133][227]LogActorFactory: Actor Factory attempting to spawn AnimSequence /Game/Characters/Metin_Characters/Male/Warrior/Animations/Idle/attack_1.attack_1
[2023.01.28-22.38.06:157][227]LogActorFactory: Actor Factory spawned SkeletalMesh /Game/Characters/Metin_Characters/Male/Warrior/Models/Body/Warrior_Novice.Warrior_Novice as actor: SkeletalMeshActor /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.SkeletalMeshActor_1
[2023.01.28-22.38.06:158][227]LogActorFactory: Actor Factory spawned SkeletalMesh /Game/Characters/Metin_Characters/Male/Warrior/Models/Body/Warrior_Novice.Warrior_Novice as actor: SkeletalMeshActor /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.SkeletalMeshActor_1
[2023.01.28-22.38.07:229][256]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.28-22.38.07:239][256]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.28-22.38.07:239][256]PIE: New page: PIE session: OrcValley (Jan 28, 2023, 10:38:07 PM)
[2023.01.28-22.38.07:240][256]LogPlayLevel: Creating play world package: /Game/Maps/OrcValley/UEDPIE_0_OrcValley
